EBELN,EBELP,ETENR,SCH_QTY,SCHEDULED_DATE
45000001230,00001,0010,55,2025-07-19
45000001230,00002,0010,71,2025-07-06
45000001231,00001,0010,48,2025-05-23
45000001231,00002,0010,47,2025-06-13
45000001231,00003,0010,29,2025-06-11
45000001231,00003,0020,29,2025-06-24
45000001232,00001,0010,48,2025-06-18
45000001232,00002,0010,44,2025-06-13
45000001232,00003,0010,60,2025-05-29
45000001233,00001,0010,52,2025-05-11
45000001234,00001,0010,27,2025-04-24
45000001234,00001,0020,16,2025-05-03
45000001234,00002,0010,52,2025-03-03
45000001235,00001,0010,48,2025-07-05
45000001236,00001,0010,48,2025-04-16
45000001237,00001,0010,52,2025-05-11
45000001238,00001,0010,45,2025-02-13
45000001239,00001,0010,23,2025-02-10
45000001239,00001,0020,29,2025-02-23
45000001240,00001,0010,45,2025-01-28
45000001241,00001,0010,22,2025-01-31
45000001241,00001,0020,31,2025-02-01
45000001241,00002,0010,52,2025-03-18
45000001241,00003,0010,27,2025-01-18
45000001241,00003,0020,23,2025-01-31
45000001241,00004,0010,51,2025-03-01
45000001241,00005,0010,39,2025-01-29
45000001241,00005,0020,19,2025-01-31
45000001241,00006,0010,46,2025-03-11
45000001242,00001,0010,29,2025-07-01
45000001242,00002,0010,18,2025-06-10
45000001242,00002,0020,35,2025-06-18
45000001242,00003,0010,23,2025-06-17
45000001242,00003,0020,27,2025-06-26
45000001242,00004,0010,53,2025-07-17
45000001243,00001,0010,34,2025-05-24
45000001243,00001,0020,20,2025-05-27
45000001244,00001,0010,55,2025-03-16
45000001244,00002,0010,47,2025-02-14
45000001245,00001,0010,45,2025-04-20
45000001245,00002,0010,18,2025-04-20
45000001245,00002,0020,30,2025-04-29
45000001245,00003,0010,60,2025-04-18
45000001246,00001,0010,57,2025-05-20
45000001246,00002,0010,30,2025-05-19
45000001246,00002,0020,23,2025-05-20
45000001247,00001,0010,54,2025-05-04
45000001248,00001,0010,58,2025-03-25
45000001248,00002,0010,48,2025-02-15
45000001249,00001,0010,40,2025-02-13
45000001249,00002,0010,43,2025-02-09
45000001250,00001,0010,56,2025-02-18
45000001250,00002,0010,51,2025-04-09
45000001250,00003,0010,39,2025-02-15
45000001250,00004,0010,45,2025-03-17
45000001251,00001,0010,43,2025-01-13
45000001252,00001,0010,43,2025-07-15
45000001252,00002,0010,39,2025-06-20
45000001252,00003,0010,32,2025-06-20
45000001252,00003,0020,17,2025-06-28
45000001252,00004,0010,51,2025-06-08
45000001253,00001,0010,44,2025-07-23
45000001253,00002,0010,23,2025-07-03
45000001253,00002,0020,39,2025-07-14
45000001253,00003,0010,45,2025-07-10
45000001253,00004,0010,63,2025-07-31
45000001253,00005,0010,48,2025-07-28
45000001253,00006,0010,25,2025-07-04
45000001253,00006,0020,14,2025-07-17
45000001253,00007,0010,48,2025-07-12
45000001254,00001,0010,41,2025-05-04
45000001254,00002,0010,26,2025-03-23
45000001254,00002,0020,12,2025-03-29
45000001255,00001,0010,47,2025-04-04
45000001255,00002,0010,21,2025-03-02
45000001255,00002,0020,33,2025-03-12
45000001255,00003,0010,26,2025-03-26
45000001255,00003,0020,29,2025-04-04
45000001256,00001,0010,52,2025-03-17
45000001257,00001,0010,55,2025-07-09
45000001257,00002,0010,40,2025-07-23
45000001258,00001,0010,56,2025-07-12
45000001258,00002,0010,29,2025-07-09
45000001258,00002,0020,19,2025-07-24
45000001259,00001,0010,47,2025-01-28
45000001259,00002,0010,18,2025-02-04
45000001259,00002,0020,34,2025-02-12
45000001259,00003,0010,27,2025-03-22
45000001259,00003,0020,15,2025-04-04
45000001259,00004,0010,11,2025-03-25
45000001259,00004,0020,21,2025-04-07
45000001260,00001,0010,25,2025-03-21
45000001260,00001,0020,32,2025-04-02
45000001260,00002,0010,21,2025-03-11
45000001260,00002,0020,33,2025-03-26
45000001260,00003,0010,47,2025-03-24
45000001260,00004,0010,59,2025-03-08
45000001261,00001,0010,46,2025-04-14
45000001261,00002,0010,45,2025-03-27
45000001261,00003,0010,52,2025-04-22
45000001262,00001,0010,54,2025-07-17
45000001262,00002,0010,47,2025-06-27
45000001263,00001,0010,53,2025-06-26
45000001264,00001,0010,38,2025-04-22
45000001265,00001,0010,46,2025-07-13
45000001265,00002,0010,52,2025-06-17
45000001266,00001,0010,51,2025-01-18
45000001267,00001,0010,43,2025-06-18
45000001267,00001,0020,21,2025-06-25
45000001267,00002,0010,29,2025-06-01
45000001267,00002,0020,19,2025-06-03
45000001267,00003,0010,64,2025-06-14
45000001268,00001,0010,35,2025-06-10
45000001268,00002,0010,57,2025-05-18
45000001269,00001,0010,45,2025-03-02
45000001269,00002,0010,41,2025-04-05
45000001269,00002,0020,20,2025-04-18
45000001270,00001,0010,35,2025-01-30
45000001270,00001,0020,18,2025-02-02
45000001270,00002,0010,10,2025-01-30
45000001270,00002,0020,25,2025-02-03
45000001271,00001,0010,19,2025-06-08
45000001271,00001,0020,16,2025-06-19
45000001271,00002,0010,48,2025-06-05
45000001271,00003,0010,54,2025-06-10
45000001272,00001,0010,38,2025-06-19
45000001273,00001,0010,44,2025-03-16
45000001273,00002,0010,58,2025-02-09
45000001273,00003,0010,43,2025-04-08
45000001274,00001,0010,68,2025-04-29
45000001275,00001,0010,54,2025-03-20
45000001276,00001,0010,48,2025-05-10
45000001277,00001,0010,32,2025-02-25
45000001277,00001,0020,36,2025-02-28
45000001278,00001,0010,28,2025-05-21
45000001278,00001,0020,18,2025-05-25
45000001278,00002,0010,49,2025-05-29
45000001278,00003,0010,54,2025-05-28
45000001278,00004,0010,50,2025-05-13
45000001279,00001,0010,17,2025-04-05
45000001279,00001,0020,32,2025-04-11
45000001279,00002,0010,48,2025-04-11
45000001279,00003,0010,20,2025-05-13
45000001279,00003,0020,35,2025-05-27
45000001279,00004,0010,62,2025-04-10
45000001280,00001,0010,51,2025-03-13
45000001281,00001,0010,20,2025-04-26
45000001281,00001,0020,32,2025-04-29
45000001281,00002,0010,41,2025-05-16
45000001281,00003,0010,62,2025-06-01
45000001281,00004,0010,45,2025-05-12
45000001282,00001,0010,35,2025-06-25
45000001282,00001,0020,25,2025-07-03
45000001283,00001,0010,29,2025-05-04
45000001283,00001,0020,19,2025-05-07
45000001284,00001,0010,63,2025-05-19
45000001285,00001,0010,46,2025-06-26
45000001286,00001,0010,28,2025-05-30
45000001286,00001,0020,19,2025-06-08
45000001287,00001,0010,48,2025-06-15
45000001287,00002,0010,43,2025-06-07
45000001288,00001,0010,41,2025-06-08
45000001289,00001,0010,55,2025-01-13
45000001289,00002,0010,61,2025-01-20
45000001289,00003,0010,48,2025-02-19
45000001290,00001,0010,47,2025-03-12
45000001291,00001,0010,26,2025-03-21
45000001291,00001,0020,20,2025-03-24
45000001292,00001,0010,51,2025-04-10
45000001292,00002,0010,37,2025-03-19
45000001293,00001,0010,67,2025-06-23
45000001294,00001,0010,43,2025-07-14
45000001295,00001,0010,47,2025-05-09
45000001296,00001,0010,57,2025-01-26
45000001296,00002,0010,48,2025-02-08
45000001296,00003,0010,35,2025-01-23
45000001296,00004,0010,16,2025-02-02
45000001296,00004,0020,35,2025-02-08
45000001296,00005,0010,47,2025-02-24
45000001297,00001,0010,67,2025-02-21
45000001297,00002,0010,51,2025-03-10
45000001297,00003,0010,45,2025-01-21
45000001298,00001,0010,43,2025-06-08
45000001299,00001,0010,57,2025-02-15
45000001300,00001,0010,54,2025-05-30
45000001301,00001,0010,37,2025-05-21
45000001301,00002,0010,27,2025-05-16
45000001301,00002,0020,35,2025-05-20
45000001302,00001,0010,57,2025-04-14
45000001302,00002,0010,20,2025-04-25
45000001302,00002,0020,23,2025-05-04
45000001302,00003,0010,44,2025-04-20
45000001302,00004,0010,47,2025-05-23
45000001302,00005,0010,37,2025-04-25
45000001303,00001,0010,77,2025-08-13
45000001304,00001,0010,42,2025-03-28
45000001304,00002,0010,25,2025-02-11
45000001304,00002,0020,23,2025-02-23
45000001305,00001,0010,56,2025-06-17
45000001306,00001,0010,44,2025-03-17
45000001306,00002,0010,24,2025-03-16
45000001306,00002,0020,35,2025-03-31
45000001306,00003,0010,57,2025-03-08
45000001307,00001,0010,19,2025-03-24
45000001307,00001,0020,31,2025-04-02
45000001308,00001,0010,50,2025-03-09
45000001309,00001,0010,15,2025-05-29
45000001309,00001,0020,28,2025-06-02
45000001310,00001,0010,37,2025-06-24
45000001310,00002,0010,59,2025-06-17
45000001310,00003,0010,22,2025-07-02
45000001310,00003,0020,38,2025-07-16
45000001310,00004,0010,55,2025-06-05
45000001311,00001,0010,60,2025-06-15
45000001312,00001,0010,48,2025-04-17
45000001312,00002,0010,49,2025-03-01
45000001312,00003,0010,28,2025-02-26
45000001312,00003,0020,30,2025-03-07
45000001313,00001,0010,40,2025-02-26
45000001313,00002,0010,58,2025-04-01
45000001314,00001,0010,48,2025-04-26
45000001315,00001,0010,53,2025-02-16
45000001316,00001,0010,25,2025-05-15
45000001316,00001,0020,25,2025-05-19
45000001316,00002,0010,36,2025-03-24
45000001316,00002,0020,22,2025-03-31
45000001317,00001,0010,30,2025-05-11
45000001317,00001,0020,24,2025-05-17
45000001317,00002,0010,26,2025-06-02
45000001317,00002,0020,30,2025-06-07
45000001317,00003,0010,39,2025-06-02
45000001318,00001,0010,48,2025-08-04
45000001319,00001,0010,18,2025-02-13
45000001319,00001,0020,26,2025-02-17
45000001320,00001,0010,59,2025-06-15
45000001321,00001,0010,71,2025-05-02
45000001321,00002,0010,65,2025-04-23
45000001321,00003,0010,28,2025-04-26
45000001321,00003,0020,26,2025-04-28
45000001322,00001,0010,50,2025-07-12
45000001323,00001,0010,46,2025-06-01
45000001324,00001,0010,23,2025-03-05
45000001324,00001,0020,33,2025-03-12
45000001324,00002,0010,52,2025-03-09
45000001324,00003,0010,52,2025-04-13
45000001325,00001,0010,53,2025-04-07
45000001325,00002,0010,53,2025-02-15
45000001325,00003,0010,30,2025-03-20
45000001325,00003,0020,19,2025-03-30
45000001326,00001,0010,48,2025-06-27
45000001326,00002,0010,48,2025-07-01
45000001327,00001,0010,32,2025-02-18
45000001327,00001,0020,20,2025-02-21
45000001328,00001,0010,57,2025-02-20
45000001329,00001,0010,58,2025-05-17
45000001329,00002,0010,61,2025-04-05
45000001330,00001,0010,39,2025-05-09
45000001330,00002,0010,37,2025-05-07
45000001330,00003,0010,63,2025-06-02
45000001331,00001,0010,44,2025-01-13
45000001332,00001,0010,39,2025-05-21
45000001332,00002,0010,60,2025-04-23
45000001332,00003,0010,55,2025-05-04
45000001333,00001,0010,49,2025-03-22
45000001333,00002,0010,25,2025-05-06
45000001333,00002,0020,24,2025-05-15
45000001334,00001,0010,46,2025-03-22
45000001334,00002,0010,13,2025-03-01
45000001334,00002,0020,31,2025-03-16
45000001334,00003,0010,39,2025-02-16
45000001334,00003,0020,19,2025-02-28
45000001335,00001,0010,50,2025-07-07
45000001335,00002,0010,14,2025-06-09
45000001335,00002,0020,28,2025-06-19
45000001335,00003,0010,52,2025-06-02
45000001336,00001,0010,44,2025-04-11
45000001337,00001,0010,49,2025-02-10
45000001338,00001,0010,23,2025-08-10
45000001338,00001,0020,34,2025-08-15
45000001339,00001,0010,46,2025-02-27
45000001339,00002,0010,47,2025-03-29
45000001339,00003,0010,49,2025-03-04
45000001340,00001,0010,51,2025-01-16
45000001341,00001,0010,53,2025-05-19
45000001341,00002,0010,47,2025-05-08
45000001342,00001,0010,49,2025-07-16
45000001342,00002,0010,44,2025-07-02
45000001343,00001,0010,50,2025-05-11
45000001343,00002,0010,36,2025-05-11
45000001343,00002,0020,19,2025-05-17
45000001343,00003,0010,42,2025-05-04
45000001343,00004,0010,39,2025-05-08
45000001343,00005,0010,45,2025-03-15
45000001344,00001,0010,45,2025-06-16
45000001344,00002,0010,42,2025-05-11
45000001344,00003,0010,33,2025-05-07
45000001345,00001,0010,54,2025-04-16
45000001345,00002,0010,54,2025-05-18
45000001346,00001,0010,48,2025-07-24
45000001346,00002,0010,14,2025-07-30
45000001346,00002,0020,27,2025-08-07
45000001347,00001,0010,46,2025-04-13
45000001348,00001,0010,55,2025-05-27
45000001348,00002,0010,52,2025-06-04
45000001348,00003,0010,51,2025-04-19
45000001349,00001,0010,56,2025-05-11
45000001349,00002,0010,44,2025-05-21
45000001350,00001,0010,20,2025-04-06
45000001350,00001,0020,37,2025-04-15
45000001351,00001,0010,47,2025-04-28
45000001352,00001,0010,48,2025-04-30
45000001352,00002,0010,59,2025-04-29
45000001353,00001,0010,63,2025-03-24
45000001353,00002,0010,18,2025-02-07
45000001353,00002,0020,43,2025-02-13
45000001353,00003,0010,61,2025-03-29
45000001353,00004,0010,53,2025-02-20
45000001354,00001,0010,49,2025-05-12
45000001354,00002,0010,63,2025-04-21
45000001354,00003,0010,45,2025-05-07
45000001355,00001,0010,19,2025-02-02
45000001355,00001,0020,28,2025-02-17
45000001355,00002,0010,22,2025-02-17
45000001355,00002,0020,24,2025-03-03
45000001355,00003,0010,36,2025-02-10
45000001355,00003,0020,16,2025-02-19
45000001356,00001,0010,16,2025-03-17
45000001356,00001,0020,27,2025-03-21
45000001356,00002,0010,49,2025-04-02
45000001357,00001,0010,33,2025-03-06
45000001357,00001,0020,33,2025-03-19
45000001357,00002,0010,53,2025-03-10
45000001357,00003,0010,65,2025-02-11
45000001357,00004,0010,35,2025-02-18
45000001358,00001,0010,36,2025-06-01
45000001359,00001,0010,49,2025-05-03
45000001360,00001,0010,45,2025-04-13
45000001361,00001,0010,49,2025-03-31
45000001362,00001,0010,37,2025-08-11
45000001362,00001,0020,19,2025-08-17
45000001362,00002,0010,54,2025-08-05
45000001362,00003,0010,45,2025-06-28
45000001362,00004,0010,37,2025-07-28
45000001362,00004,0020,24,2025-08-08
45000001363,00001,0010,50,2025-06-14
45000001363,00002,0010,55,2025-06-08
45000001364,00001,0010,50,2025-02-14
45000001365,00001,0010,61,2025-04-20
45000001365,00002,0010,16,2025-05-21
45000001365,00002,0020,33,2025-05-29
45000001366,00001,0010,53,2025-04-11
45000001366,00002,0010,60,2025-04-19
45000001366,00003,0010,29,2025-03-27
45000001366,00003,0020,16,2025-04-11
45000001367,00001,0010,45,2025-02-05
45000001368,00001,0010,27,2025-01-10
45000001368,00001,0020,16,2025-01-16
45000001369,00001,0010,36,2025-03-02
45000001369,00001,0020,21,2025-03-08
45000001370,00001,0010,40,2025-05-12
45000001370,00002,0010,62,2025-04-08
45000001371,00001,0010,30,2025-04-19
45000001371,00001,0020,21,2025-05-01
45000001371,00002,0010,30,2025-05-09
45000001371,00002,0020,18,2025-05-15
45000001372,00001,0010,30,2025-04-30
45000001372,00001,0020,24,2025-05-01
45000001372,00002,0010,49,2025-04-22
45000001372,00003,0010,25,2025-05-02
45000001372,00003,0020,24,2025-05-15
45000001372,00004,0010,45,2025-04-14
45000001373,00001,0010,31,2025-04-08
45000001373,00001,0020,15,2025-04-17
45000001373,00002,0010,22,2025-03-15
45000001373,00002,0020,20,2025-03-23
45000001374,00001,0010,44,2025-03-04
45000001375,00001,0010,48,2025-04-09
45000001375,00002,0010,45,2025-04-03
45000001376,00001,0010,27,2025-04-06
45000001376,00001,0020,19,2025-04-07
45000001377,00001,0010,47,2025-03-05
45000001377,00002,0010,51,2025-04-04
45000001378,00001,0010,58,2025-04-27
45000001378,00002,0010,56,2025-05-06
45000001379,00001,0010,34,2025-02-25
45000001379,00001,0020,34,2025-02-27
45000001380,00001,0010,19,2025-02-28
45000001380,00001,0020,26,2025-03-15
45000001380,00002,0010,17,2025-03-17
45000001380,00002,0020,28,2025-03-25
45000001380,00003,0010,15,2025-04-15
45000001380,00003,0020,31,2025-04-21
45000001380,00004,0010,53,2025-04-10
45000001380,00005,0010,54,2025-03-15
45000001381,00001,0010,48,2025-06-12
45000001381,00002,0010,26,2025-05-18
45000001381,00002,0020,18,2025-05-21
45000001381,00003,0010,53,2025-07-07
45000001381,00004,0010,34,2025-05-27
45000001381,00004,0020,26,2025-06-05
45000001381,00005,0010,53,2025-05-31
45000001382,00001,0010,51,2025-04-19
45000001383,00001,0010,24,2025-02-05
45000001383,00001,0020,31,2025-02-18
45000001383,00002,0010,49,2025-01-23
45000001384,00001,0010,50,2025-04-16
45000001384,00002,0010,54,2025-05-05
45000001385,00001,0010,56,2025-04-09
45000001386,00001,0010,41,2025-03-26
45000001387,00001,0010,46,2025-07-11
45000001388,00001,0010,52,2025-03-07
45000001389,00001,0010,50,2025-02-17
45000001389,00002,0010,50,2025-03-16
45000001389,00003,0010,57,2025-02-21
45000001389,00004,0010,40,2025-02-12
45000001390,00001,0010,23,2025-02-25
45000001390,00001,0020,19,2025-03-11
45000001391,00001,0010,59,2025-07-17
45000001391,00002,0010,56,2025-07-10
45000001392,00001,0010,57,2025-01-22
45000001393,00001,0010,48,2025-02-28
45000001394,00001,0010,55,2025-04-14
45000001395,00001,0010,65,2025-02-20
45000001395,00002,0010,22,2025-01-25
45000001395,00002,0020,28,2025-01-29
45000001395,00003,0010,49,2025-03-06
45000001395,00004,0010,57,2025-02-15
45000001396,00001,0010,16,2025-05-14
45000001396,00001,0020,32,2025-05-23
45000001396,00002,0010,42,2025-05-10
45000001396,00003,0010,42,2025-05-09
45000001397,00001,0010,16,2025-07-10
45000001397,00001,0020,36,2025-07-13
45000001398,00001,0010,60,2025-02-17
45000001399,00001,0010,50,2025-04-12
45000001400,00001,0010,39,2025-02-19
45000001401,00001,0010,54,2025-04-09
45000001401,00002,0010,39,2025-05-03
45000001401,00002,0020,20,2025-05-08
45000001402,00001,0010,11,2025-07-19
45000001402,00001,0020,25,2025-08-01
45000001402,00002,0010,49,2025-07-06
45000001402,00003,0010,34,2025-08-06
45000001402,00003,0020,26,2025-08-13
45000001403,00001,0010,33,2025-06-17
45000001403,00001,0020,18,2025-06-27
45000001403,00002,0010,55,2025-05-30
45000001404,00001,0010,63,2025-03-21
45000001405,00001,0010,51,2025-06-19
45000001406,00001,0010,48,2025-04-21
45000001406,00002,0010,30,2025-04-29
45000001406,00002,0020,29,2025-05-13
45000001406,00003,0010,46,2025-05-12
45000001406,00004,0010,51,2025-04-05
45000001407,00001,0010,59,2025-05-10
45000001407,00002,0010,19,2025-05-17
45000001407,00002,0020,25,2025-05-19
45000001407,00003,0010,36,2025-04-26
45000001407,00003,0020,28,2025-05-05
45000001407,00004,0010,23,2025-05-21
45000001407,00004,0020,25,2025-05-25
45000001407,00005,0010,21,2025-04-15
45000001407,00005,0020,38,2025-04-22
45000001408,00001,0010,20,2025-05-22
45000001408,00001,0020,38,2025-06-05
45000001409,00001,0010,57,2025-06-03
45000001410,00001,0010,30,2025-04-26
45000001410,00001,0020,25,2025-05-07
45000001410,00002,0010,50,2025-05-20
45000001411,00001,0010,28,2025-04-10
45000001411,00001,0020,20,2025-04-14
45000001412,00001,0010,50,2025-07-17
45000001413,00001,0010,51,2025-08-08
45000001414,00001,0010,51,2025-05-28
45000001415,00001,0010,39,2025-03-09
45000001415,00002,0010,49,2025-03-16
45000001416,00001,0010,26,2025-03-08
45000001416,00001,0020,28,2025-03-13
45000001417,00001,0010,52,2025-05-10
45000001417,00002,0010,37,2025-06-11
45000001418,00001,0010,40,2025-07-04
45000001419,00001,0010,55,2025-05-23
45000001420,00001,0010,60,2025-05-26
45000001420,00002,0010,46,2025-05-26
45000001420,00003,0010,41,2025-06-27
45000001420,00004,0010,29,2025-07-04
45000001420,00004,0020,28,2025-07-18
45000001421,00001,0010,48,2025-02-16
45000001421,00002,0010,44,2025-03-17
45000001421,00003,0010,40,2025-03-03
45000001422,00001,0010,62,2025-03-17
45000001422,00002,0010,48,2025-03-29
45000001422,00003,0010,44,2025-03-21
45000001423,00001,0010,43,2025-01-28
45000001423,00001,0020,31,2025-02-11
45000001424,00001,0010,46,2025-03-06
45000001424,00002,0010,40,2025-02-17
45000001424,00003,0010,48,2025-02-21
45000001425,00001,0010,56,2025-03-11
45000001426,00001,0010,57,2025-02-18
45000001426,00002,0010,19,2025-02-25
45000001426,00002,0020,29,2025-03-01
45000001426,00003,0010,34,2025-02-28
45000001426,00003,0020,16,2025-03-13
45000001426,00004,0010,59,2025-03-10
45000001427,00001,0010,54,2025-02-28
45000001427,00002,0010,15,2025-03-23
45000001427,00002,0020,29,2025-03-30
45000001428,00001,0010,59,2025-05-23
45000001429,00001,0010,46,2025-06-08
45000001429,00002,0010,49,2025-06-27
45000001429,00003,0010,41,2025-06-10
45000001429,00004,0010,21,2025-05-28
45000001429,00004,0020,30,2025-06-01
45000001429,00005,0010,58,2025-07-15
45000001430,00001,0010,46,2025-05-15
45000001430,00002,0010,50,2025-05-03
45000001431,00001,0010,50,2025-05-19
45000001431,00002,0010,23,2025-06-03
