MBLNR,MJAHR,MATNR,EBELN,EBELP,GR_DATE,GR_QTY,BWART
59928559,2025,M100233,45000001071,00001,2025-06-23,53,105
51124485,2025,M100253,45000001072,00002,2025-03-31,21,102
68912614,2025,M100253,45000001072,00002,2025-04-02,35,105
64982679,2025,M100473,45000001072,00003,2025-05-09,17,102
52887127,2025,M100473,45000001072,00003,2025-04-20,26,101
55074644,2025,M100262,45000001073,00001,2025-02-28,16,102
53075198,2025,M100262,45000001073,00001,2025-02-19,26,105
68051447,2025,M100050,45000001073,00002,2025-04-22,51,105
55372321,2025,M100166,45000001074,00001,2025-04-18,45,102
58924466,2025,M100239,45000001075,00001,2025-04-27,19,102
54939876,2025,M100239,45000001075,00001,2025-05-23,33,102
50092038,2025,M100453,45000001078,00001,2025-07-09,46,102
63051944,2025,M100470,45000001079,00001,2025-05-26,52,102
62524859,2025,M100333,45000001079,00002,2025-04-23,52,102
69779963,2025,M100363,45000001079,00003,2025-05-04,51,101
55336343,2025,M100295,45000001080,00001,2025-07-14,24,102
61485330,2025,M100295,45000001080,00001,2025-07-13,28,102
56193855,2025,M100061,45000001081,00001,2025-06-22,52,101
68541058,2025,M100102,45000001082,00001,2025-07-23,49,102
69695706,2025,M100053,45000001082,00002,2025-07-06,41,101
56094447,2025,M100390,45000001082,00003,2025-07-23,54,102
69472771,2025,M100422,45000001082,00004,2025-08-08,51,105
68041965,2025,M100366,45000001082,00005,2025-07-06,27,101
51549467,2025,M100366,45000001082,00005,2025-07-11,21,105
58250692,2025,M100047,45000001084,00001,2025-02-01,11,105
56343403,2025,M100047,45000001084,00001,2025-02-09,13,101
60844030,2025,M100047,45000001084,00001,2025-02-16,27,102
64803902,2025,M100048,45000001085,00001,2025-09-05,37,101
66734255,2025,M100471,45000001086,00001,2025-03-30,10,102
53332396,2025,M100471,45000001086,00001,2025-03-27,36,102
51053166,2025,M100328,45000001086,00002,2025-03-21,40,101
66381302,2025,M100381,45000001086,00003,2025-04-24,21,102
56609392,2025,M100381,45000001086,00003,2025-05-07,22,102
57998087,2025,M100372,45000001086,00004,2025-03-22,45,105
62005352,2025,M100136,45000001087,00001,2025-02-19,57,102
58555262,2025,M100247,45000001087,00002,2025-02-10,15,102
64667539,2025,M100247,45000001087,00002,2025-03-14,16,102
60321550,2025,M100367,45000001088,00001,2025-05-14,46,101
57847260,2025,M100216,45000001088,00002,2025-05-17,61,105
66796338,2025,M100161,45000001089,00001,2025-08-04,58,102
69191572,2025,M100193,45000001089,00002,2025-06-27,40,101
57341802,2025,M100091,45000001090,00001,2025-05-12,45,105
54116221,2025,M100298,45000001091,00002,2025-04-18,54,102
54124632,2025,M100255,45000001092,00001,2025-06-19,44,101
59163861,2025,M100313,45000001093,00002,2025-05-06,46,105
66206038,2025,M100138,45000001094,00001,2025-05-07,25,101
58922746,2025,M100138,45000001094,00001,2025-05-04,41,101
63105951,2025,M100373,45000001094,00002,2025-03-29,58,101
69351856,2025,M100038,45000001094,00003,2025-04-21,40,101
63444308,2025,M100301,45000001095,00001,2025-06-08,19,102
63404946,2025,M100301,45000001095,00001,2025-06-17,36,102
58445915,2025,M100382,45000001096,00001,2025-06-10,20,102
51572660,2025,M100382,45000001096,00001,2025-06-11,37,105
54686826,2025,M100134,45000001096,00002,2025-06-08,57,105
56209094,2025,M100178,45000001097,00001,2025-04-11,49,101
66613064,2025,M100461,45000001097,00002,2025-03-30,52,105
54818123,2025,M100428,45000001098,00001,2025-05-04,48,102
64466144,2025,M100304,45000001099,00001,2025-07-08,14,101
51362051,2025,M100304,45000001099,00001,2025-07-22,40,102
57789981,2025,M100222,45000001101,00001,2025-03-03,26,105
64488620,2025,M100222,45000001101,00001,2025-03-07,26,105
54687306,2025,M100029,45000001101,00002,2025-03-18,44,102
58246134,2025,M100323,45000001101,00003,2025-03-10,19,101
51865952,2025,M100323,45000001101,00003,2025-03-03,7,101
68253134,2025,M100323,45000001101,00003,2025-03-03,18,105
58113946,2025,M100137,45000001101,00004,2025-03-06,44,101
58819618,2025,M100122,45000001102,00001,2025-05-01,54,105
67843477,2025,M100326,45000001103,00001,2025-04-03,50,102
54477158,2025,M100249,45000001103,00002,2025-05-08,46,105
53501135,2025,M100162,45000001103,00003,2025-03-28,51,102
58487646,2025,M100414,45000001103,00004,2025-04-11,46,102
65202397,2025,M100142,45000001103,00005,2025-04-11,15,105
65310101,2025,M100142,45000001103,00005,2025-04-10,14,105
58104599,2025,M100142,45000001103,00005,2025-04-03,18,102
64496392,2025,M100375,45000001104,00001,2025-05-06,47,101
68025380,2025,M100022,45000001105,00001,2025-03-04,58,102
60972995,2025,M100450,45000001106,00001,2025-03-06,54,105
69567408,2025,M100499,45000001107,00001,2025-03-02,53,101
64246145,2025,M100200,45000001108,00001,2025-05-21,13,105
64123232,2025,M100200,45000001108,00001,2025-05-13,18,105
69861243,2025,M100200,45000001108,00001,2025-05-04,22,101
67623146,2025,M100269,45000001108,00002,2025-04-15,11,102
66282166,2025,M100269,45000001108,00002,2025-04-04,35,105
53035194,2025,M100432,45000001108,00003,2025-05-04,65,101
51950459,2025,M100262,45000001109,00001,2025-07-16,24,105
54268352,2025,M100262,45000001109,00001,2025-07-05,12,101
68120282,2025,M100262,45000001109,00001,2025-06-27,11,105
54167461,2025,M100103,45000001110,00001,2025-06-28,60,102
61805888,2025,M100339,45000001110,00002,2025-08-11,42,105
59081907,2025,M100197,45000001110,00003,2025-08-11,40,102
63109249,2025,M100030,45000001110,00004,2025-07-22,56,102
57118156,2025,M100370,45000001110,00005,2025-07-31,56,105
56328720,2025,M100311,45000001111,00001,2025-04-08,49,105
68067719,2025,M100332,45000001111,00002,2025-02-20,44,101
60532024,2025,M100055,45000001112,00001,2025-04-01,41,102
52199350,2025,M100299,45000001112,00003,2025-03-14,54,105
59498670,2025,M100192,45000001112,00004,2025-02-11,41,105
59395906,2025,M100091,45000001113,00001,2025-05-09,9,102
57125559,2025,M100091,45000001113,00001,2025-04-17,36,105
58891864,2025,M100091,45000001114,00001,2025-09-01,10,102
60142830,2025,M100091,45000001114,00001,2025-08-03,41,101
53227688,2025,M100096,45000001114,00002,2025-07-04,14,105
61024154,2025,M100096,45000001114,00002,2025-07-15,6,105
54335858,2025,M100096,45000001114,00002,2025-07-19,17,102
64635274,2025,M100493,45000001115,00001,2025-05-10,57,102
64682448,2025,M100346,45000001115,00002,2025-05-23,53,101
61326407,2025,M100006,45000001115,00003,2025-04-26,44,102
53265655,2025,M100163,45000001116,00001,2025-08-09,23,101
53548474,2025,M100163,45000001116,00001,2025-08-15,13,102
69464849,2025,M100163,45000001116,00001,2025-08-06,24,101
58934067,2025,M100222,45000001116,00002,2025-08-02,66,101
52314387,2025,M100166,45000001117,00001,2025-04-01,45,102
58545755,2025,M100137,45000001117,00002,2025-03-20,53,101
55288094,2025,M100449,45000001118,00001,2025-07-05,47,102
59664397,2025,M100231,45000001118,00002,2025-06-08,19,102
56339902,2025,M100231,45000001118,00002,2025-06-17,29,101
51456301,2025,M100198,45000001119,00001,2025-05-08,28,101
53755483,2025,M100198,45000001119,00001,2025-06-01,25,105
61631221,2025,M100385,45000001119,00002,2025-07-05,53,105
60571600,2025,M100023,45000001120,00001,2025-08-20,62,102
56065289,2025,M100192,45000001121,00001,2025-08-18,53,101
55948373,2025,M100495,45000001122,00001,2025-07-07,46,101
51538744,2025,M100463,45000001122,00002,2025-06-09,22,101
58436552,2025,M100463,45000001122,00002,2025-06-06,29,101
58421493,2025,M100227,45000001122,00003,2025-06-22,13,101
68905477,2025,M100227,45000001122,00003,2025-06-07,31,102
50250165,2025,M100055,45000001122,00004,2025-06-06,61,105
64812157,2025,M100467,45000001123,00001,2025-06-04,51,102
65495959,2025,M100181,45000001124,00001,2025-05-07,56,105
68299483,2025,M100245,45000001124,00002,2025-05-04,44,102
56320145,2025,M100140,45000001124,00003,2025-04-11,44,105
51462904,2025,M100303,45000001125,00001,2025-02-10,43,105
57103687,2025,M100146,45000001125,00002,2025-03-06,58,105
65966686,2025,M100411,45000001125,00004,2025-03-01,21,102
59518932,2025,M100411,45000001125,00004,2025-02-23,26,102
55559919,2025,M100234,45000001125,00005,2025-03-26,54,105
59201218,2025,M100207,45000001125,00006,2025-03-15,16,102
59631533,2025,M100207,45000001125,00006,2025-03-27,11,102
63861642,2025,M100207,45000001125,00006,2025-04-05,30,105
63784783,2025,M100012,45000001126,00001,2025-06-19,17,105
61170167,2025,M100012,45000001126,00001,2025-06-27,35,101
52281199,2025,M100182,45000001126,00002,2025-07-21,49,105
62972304,2025,M100469,45000001126,00003,2025-07-16,18,102
69458746,2025,M100469,45000001126,00003,2025-07-08,33,102
57672761,2025,M100111,45000001127,00001,2025-05-14,37,105
63259420,2025,M100274,45000001128,00001,2025-06-19,16,105
67308620,2025,M100274,45000001128,00001,2025-06-27,43,102
56174404,2025,M100107,45000001128,00002,2025-07-03,41,101
69725760,2025,M100432,45000001128,00003,2025-08-23,17,105
56642439,2025,M100432,45000001128,00003,2025-08-25,34,102
63865117,2025,M100067,45000001129,00001,2025-05-09,56,101
60297350,2025,M100348,45000001129,00002,2025-05-17,50,101
51551505,2025,M100156,45000001129,00003,2025-05-16,51,105
68775877,2025,M100283,45000001130,00001,2025-07-26,16,101
50541601,2025,M100283,45000001130,00001,2025-07-24,45,105
60448756,2025,M100025,45000001130,00002,2025-06-08,63,105
51105193,2025,M100447,45000001130,00003,2025-07-25,47,101
69051059,2025,M100210,45000001131,00001,2025-07-09,48,102
69852405,2025,M100217,45000001131,00003,2025-06-28,59,102
68068960,2025,M100413,45000001131,00004,2025-07-05,43,101
63518222,2025,M100115,45000001132,00001,2025-08-23,51,102
66971156,2025,M100333,45000001133,00001,2025-06-09,58,101
62659610,2025,M100122,45000001133,00002,2025-07-23,41,105
50163537,2025,M100142,45000001134,00001,2025-06-14,47,105
66963744,2025,M100417,45000001134,00003,2025-06-10,43,101
61253829,2025,M100106,45000001135,00001,2025-04-15,13,105
64333569,2025,M100106,45000001135,00001,2025-04-25,7,101
56186166,2025,M100106,45000001135,00001,2025-05-14,14,102
54790010,2025,M100179,45000001136,00001,2025-08-27,12,102
55329772,2025,M100179,45000001136,00001,2025-09-15,33,102
55558187,2025,M100129,45000001137,00001,2025-08-26,23,102
59075867,2025,M100129,45000001137,00001,2025-08-03,9,102
56457113,2025,M100129,45000001137,00001,2025-08-11,10,105
64442620,2025,M100474,45000001137,00002,2025-07-13,57,102
60008017,2025,M100233,45000001138,00001,2025-02-14,69,105
62697949,2025,M100177,45000001139,00001,2025-07-05,52,105
67446742,2025,M100034,45000001140,00001,2025-06-24,58,105
59121407,2025,M100388,45000001140,00002,2025-05-14,58,102
62087198,2025,M100372,45000001140,00003,2025-05-19,27,101
60871951,2025,M100372,45000001140,00003,2025-06-20,16,102
57702350,2025,M100372,45000001140,00003,2025-05-23,12,105
57896543,2025,M100284,45000001141,00001,2025-04-30,51,101
63255410,2025,M100165,45000001142,00001,2025-08-20,47,105
69650045,2025,M100278,45000001142,00002,2025-09-12,52,101
66574533,2025,M100479,45000001142,00003,2025-08-13,52,102
55293292,2025,M100062,45000001142,00004,2025-07-17,8,101
52576271,2025,M100062,45000001142,00004,2025-07-18,27,102
56052567,2025,M100044,45000001142,00005,2025-08-05,49,101
62207519,2025,M100214,45000001143,00001,2025-01-27,54,101
63253261,2025,M100348,45000001143,00002,2025-03-22,24,105
59767318,2025,M100348,45000001143,00002,2025-03-20,10,101
52669237,2025,M100348,45000001143,00002,2025-03-18,12,101
68430246,2025,M100333,45000001144,00001,2025-05-04,38,105
56138194,2025,M100185,45000001145,00001,2025-07-07,52,105
53277704,2025,M100092,45000001145,00002,2025-06-09,50,105
63383284,2025,M100165,45000001146,00001,2025-05-25,47,105
53529887,2025,M100415,45000001146,00002,2025-05-08,44,105
62623785,2025,M100230,45000001146,00003,2025-04-07,24,102
55843969,2025,M100230,45000001146,00003,2025-04-15,9,102
67770399,2025,M100230,45000001146,00003,2025-04-21,9,101
66138323,2025,M100397,45000001147,00001,2025-06-27,45,101
66536061,2025,M100405,45000001147,00002,2025-06-12,43,102
51965698,2025,M100374,45000001147,00003,2025-05-25,52,105
66194466,2025,M100395,45000001147,00004,2025-05-20,42,101
58540125,2025,M100406,45000001147,00005,2025-06-12,49,101
50324480,2025,M100304,45000001148,00001,2025-06-07,45,105
55996888,2025,M100210,45000001149,00002,2025-06-20,61,101
50839101,2025,M100152,45000001150,00001,2025-06-05,43,102
68333620,2025,M100055,45000001150,00004,2025-05-17,45,101
65128626,2025,M100166,45000001151,00001,2025-04-24,14,102
62111336,2025,M100166,45000001151,00001,2025-04-12,40,101
52961441,2025,M100453,45000001151,00002,2025-04-17,45,101
59735261,2025,M100235,45000001152,00001,2025-04-21,61,101
62961402,2025,M100241,45000001153,00001,2025-03-08,11,102
52799822,2025,M100241,45000001153,00001,2025-02-24,7,102
66962995,2025,M100241,45000001153,00001,2025-03-23,26,101
68019320,2025,M100123,45000001153,00002,2025-03-19,58,102
53216215,2025,M100193,45000001153,00003,2025-02-26,11,102
58609716,2025,M100193,45000001153,00003,2025-03-10,13,101
64845268,2025,M100193,45000001153,00003,2025-03-25,20,101
69239181,2025,M100261,45000001153,00004,2025-01-27,48,102
57003337,2025,M100435,45000001154,00001,2025-06-02,58,105
56623186,2025,M100262,45000001155,00001,2025-06-27,47,101
52035030,2025,M100284,45000001156,00001,2025-07-01,43,105
50088207,2025,M100160,45000001156,00002,2025-08-10,37,105
63853297,2025,M100464,45000001156,00003,2025-08-13,41,102
66918400,2025,M100170,45000001157,00001,2025-07-03,44,102
50232778,2025,M100322,45000001157,00002,2025-07-09,48,105
65082921,2025,M100325,45000001157,00003,2025-07-08,51,102
61399866,2025,M100114,45000001158,00001,2025-04-07,43,105
52825643,2025,M100009,45000001158,00002,2025-04-10,43,102
58132743,2025,M100281,45000001159,00002,2025-06-24,44,105
53952874,2025,M100073,45000001160,00001,2025-04-17,44,105
62113369,2025,M100167,45000001161,00001,2025-01-27,61,101
58577147,2025,M100174,45000001161,00002,2025-01-25,56,101
67923552,2025,M100419,45000001161,00003,2025-03-12,55,101
62209677,2025,M100389,45000001161,00004,2025-01-29,47,101
52154730,2025,M100228,45000001161,00005,2025-03-08,40,101
65925559,2025,M100292,45000001162,00001,2025-06-07,53,101
59110582,2025,M100361,45000001163,00001,2025-02-25,48,105
67119978,2025,M100434,45000001163,00002,2025-04-11,20,105
56551255,2025,M100434,45000001163,00002,2025-04-08,28,105
51879399,2025,M100444,45000001163,00003,2025-02-26,39,102
59991254,2025,M100452,45000001163,00004,2025-03-30,49,105
52095165,2025,M100273,45000001163,00005,2025-04-19,11,101
59206488,2025,M100273,45000001163,00005,2025-03-23,21,102
66772100,2025,M100273,45000001163,00005,2025-04-12,15,105
69611607,2025,M100383,45000001163,00006,2025-03-12,54,102
53235764,2025,M100405,45000001164,00001,2025-03-22,46,102
65094476,2025,M100322,45000001164,00002,2025-03-18,50,102
65659894,2025,M100277,45000001165,00001,2025-07-16,60,101
68626696,2025,M100381,45000001166,00001,2025-08-27,41,101
66938330,2025,M100036,45000001166,00002,2025-08-18,19,101
54562895,2025,M100036,45000001166,00002,2025-09-01,15,102
54991840,2025,M100036,45000001166,00002,2025-08-16,26,101
67854828,2025,M100216,45000001167,00001,2025-06-22,51,102
62105127,2025,M100164,45000001167,00002,2025-06-13,53,105
55751137,2025,M100084,45000001167,00003,2025-06-20,57,105
61390061,2025,M100472,45000001167,00004,2025-07-23,17,105
50533390,2025,M100472,45000001167,00004,2025-08-09,12,101
51007064,2025,M100472,45000001167,00004,2025-07-26,10,105
56558153,2025,M100206,45000001168,00001,2025-05-02,39,105
59602668,2025,M100020,45000001168,00002,2025-05-24,70,105
58336999,2025,M100161,45000001168,00003,2025-05-20,49,105
61636790,2025,M100013,45000001168,00004,2025-06-18,51,101
65232833,2025,M100167,45000001169,00001,2025-06-11,51,102
57574835,2025,M100067,45000001169,00002,2025-07-18,14,101
63100625,2025,M100067,45000001169,00002,2025-07-07,18,105
51896526,2025,M100067,45000001169,00002,2025-06-28,16,101
51983088,2025,M100488,45000001170,00001,2025-05-23,50,101
56584895,2025,M100299,45000001170,00002,2025-05-19,14,102
55940901,2025,M100299,45000001170,00002,2025-06-04,28,102
68676556,2025,M100200,45000001170,00003,2025-06-03,54,102
65413902,2025,M100460,45000001170,00004,2025-06-20,50,101
53932355,2025,M100080,45000001170,00005,2025-05-10,56,105
59747243,2025,M100344,45000001171,00002,2025-02-09,43,101
58896547,2025,M100205,45000001172,00001,2025-07-11,43,105
59691154,2025,M100116,45000001172,00002,2025-06-22,19,101
67833462,2025,M100116,45000001172,00002,2025-06-06,13,105
56027443,2025,M100116,45000001172,00002,2025-06-20,17,105
53679600,2025,M100287,45000001172,00003,2025-07-12,34,102
63685860,2025,M100321,45000001173,00001,2025-06-04,36,102
58444822,2025,M100453,45000001173,00002,2025-07-30,49,105
64836409,2025,M100154,45000001173,00003,2025-07-24,52,101
67727214,2025,M100193,45000001174,00001,2025-04-29,12,102
69123324,2025,M100193,45000001174,00001,2025-05-02,33,101
54000673,2025,M100060,45000001175,00001,2025-06-29,23,102
52526460,2025,M100060,45000001175,00001,2025-07-19,38,105
57872148,2025,M100223,45000001175,00002,2025-06-23,49,101
58726682,2025,M100329,45000001176,00001,2025-05-07,57,102
53079963,2025,M100078,45000001176,00002,2025-04-26,23,101
60061634,2025,M100078,45000001176,00002,2025-05-11,8,101
67954059,2025,M100078,45000001176,00002,2025-05-25,16,105
51592017,2025,M100226,45000001176,00003,2025-05-11,13,105
63950681,2025,M100226,45000001176,00003,2025-05-05,16,101
64116965,2025,M100226,45000001176,00003,2025-05-28,13,105
62670820,2025,M100051,45000001177,00001,2025-04-07,44,105
60385483,2025,M100304,45000001178,00001,2025-07-23,50,105
66478061,2025,M100076,45000001178,00002,2025-06-26,21,105
62943873,2025,M100076,45000001178,00002,2025-06-24,32,102
64689146,2025,M100480,45000001178,00003,2025-06-23,57,101
55526077,2025,M100413,45000001178,00004,2025-06-28,44,102
51479748,2025,M100419,45000001179,00001,2025-08-17,9,101
51768426,2025,M100419,45000001179,00001,2025-08-21,33,101
67160992,2025,M100353,45000001180,00002,2025-08-26,45,101
52015880,2025,M100322,45000001180,00003,2025-07-14,31,105
54731507,2025,M100107,45000001180,00004,2025-08-30,52,102
62775068,2025,M100425,45000001181,00001,2025-03-18,45,105
66953543,2025,M100491,45000001181,00002,2025-03-05,53,102
59337009,2025,M100415,45000001181,00003,2025-02-16,13,102
50464409,2025,M100415,45000001181,00003,2025-02-20,8,105
57477201,2025,M100415,45000001181,00003,2025-03-14,21,102
