EBELN,EBELP,MATNR,ORDER_QTY,NETPR,LINE_NETWR,WERKS,SCHEDULED_DATE,BSTYP
45000001176,00003,M100226,42,85.49,3590.58,PL03,2025-05-04,
45000001177,00001,M100051,44,10.58,465.52,PL03,2025-04-09,
45000001178,00001,M100304,50,26.6,1330.0,PL03,2025-06-28,
45000001178,00002,M100076,53,35.63,1888.39,PL02,2025-06-25,
45000001178,00003,M100480,57,50.19,2860.83,PL03,2025-06-09,
45000001178,00004,M100413,44,5.96,262.24,PL02,2025-06-25,
45000001179,00001,M100419,42,16.66,699.72,PL02,2025-08-08,
45000001180,00001,M100274,56,97.81,5477.36,PL02,2025-07-06,
45000001180,00002,M100353,45,309.02,13905.9,PL04,2025-08-03,
45000001180,00003,M100322,31,8.63,267.53,PL03,2025-07-06,
45000001180,00004,M100107,52,180.8,9401.6,PL02,2025-08-15,
45000001181,00001,M100425,45,65.23,2935.35,PL03,2025-02-24,
45000001181,00002,M100491,53,369.22,19568.66,PL02,2025-02-08,
45000001181,00003,M100415,42,24.44,1026.48,PL03,2025-02-15,
45000001182,00001,M100150,59,31.14,1837.26,PL01,2025-03-11,
45000001183,00001,M100291,57,120.15,6848.55,PL04,2025-07-21,
45000001183,00002,M100119,60,7.32,439.2,PL04,2025-06-24,
45000001183,00003,M100339,44,57.77,2541.88,PL02,2025-06-21,
45000001184,00001,M100398,44,10.61,466.84,PL04,2025-03-31,
45000001185,00001,M100148,50,34.04,1702.0,PL01,2025-08-11,
45000001185,00002,M100258,46,16.95,779.7,PL03,2025-07-15,
45000001185,00003,M100243,53,53.39,2829.67,PL02,2025-06-19,
45000001185,00004,M100367,45,335.4,15093.0,PL03,2025-06-19,
45000001186,00001,M100204,44,24.64,1084.16,PL03,2025-06-05,
45000001187,00001,M100013,56,28.02,1569.12,PL03,2025-07-14,
45000001187,00002,M100309,47,104.21,4897.87,PL01,2025-07-02,
45000001187,00003,M100055,45,33.03,1486.35,PL04,2025-06-14,
45000001187,00004,M100144,46,24.68,1135.28,PL02,2025-06-12,
45000001188,00001,M100262,41,82.63,3387.83,PL02,2025-05-23,
45000001188,00002,M100320,51,64.03,3265.53,PL04,2025-04-30,
45000001189,00001,M100274,53,33.68,1785.04,PL03,2025-05-14,
45000001189,00002,M100189,61,3.07,187.27,PL02,2025-05-29,
45000001190,00001,M100223,45,11.1,499.5,PL04,2025-07-03,
45000001190,00002,M100315,49,12.87,630.63,PL03,2025-08-18,
45000001190,00003,M100186,46,71.53,3290.38,PL01,2025-08-02,
45000001190,00004,M100385,50,451.0,22550.0,PL01,2025-08-08,
45000001191,00001,M100221,58,35.75,2073.5,PL03,2025-03-04,
45000001191,00002,M100232,54,59.42,3208.68,PL01,2025-03-16,
45000001192,00001,M100291,56,8.84,495.04,PL01,2025-07-16,
45000001193,00001,M100101,50,34.29,1714.5,PL01,2025-04-13,
45000001193,00002,M100165,53,120.03,6361.59,PL04,2025-04-26,
45000001193,00003,M100011,58,9.54,553.32,PL02,2025-04-26,
45000001194,00001,M100094,43,19.98,859.14,PL02,2025-04-27,
45000001194,00002,M100228,59,57.73,3406.07,PL02,2025-06-04,
45000001194,00003,M100113,48,322.43,15476.64,PL02,2025-04-13,
45000001194,00004,M100088,46,31.88,1466.48,PL04,2025-05-28,
45000001194,00005,M100361,45,35.03,1576.35,PL01,2025-05-03,
45000001195,00001,M100099,40,10.03,401.2,PL01,2025-06-29,
45000001195,00002,M100431,50,152.65,7632.5,PL04,2025-07-29,
45000001196,00001,M100378,51,16.37,834.87,PL04,2025-08-14,
45000001197,00001,M100435,45,155.53,6998.85,PL04,2025-01-28,
45000001197,00002,M100500,48,33.78,1621.44,PL04,2025-01-12,
45000001198,00001,M100487,45,57.48,2586.6,PL03,2025-04-28,
45000001199,00001,M100219,54,22.81,1231.74,PL01,2025-05-15,
45000001200,00001,M100021,57,3.58,204.06,PL03,2025-03-18,
45000001200,00002,M100142,54,28.8,1555.2,PL04,2025-05-02,
45000001200,00003,M100149,53,19.91,1055.23,PL03,2025-04-07,
45000001200,00004,M100018,48,28.84,1384.32,PL01,2025-03-18,
45000001200,00005,M100256,52,743.39,38656.28,PL03,2025-04-01,
45000001201,00001,M100319,48,52.35,2512.8,PL02,2025-02-08,
45000001201,00002,M100242,54,45.52,2458.08,PL03,2025-03-07,
45000001201,00003,M100034,39,16.0,624.0,PL01,2025-02-15,
45000001202,00001,M100311,49,26.22,1284.78,PL04,2025-07-22,
45000001203,00001,M100022,45,40.92,1841.4,PL01,2025-02-26,
45000001203,00002,M100468,55,31.82,1750.1,PL03,2025-01-25,
45000001204,00001,M100022,57,20.49,1167.93,PL01,2025-07-21,
45000001204,00002,M100490,47,136.63,6421.61,PL01,2025-07-29,
45000001204,00003,M100079,41,2.38,97.58,PL03,2025-06-22,
45000001204,00004,M100479,55,94.45,5194.75,PL02,2025-06-16,
45000001205,00001,M100205,54,158.15,8540.1,PL01,2025-02-18,
45000001205,00002,M100227,56,171.65,9612.4,PL03,2025-03-14,
45000001205,00003,M100331,47,37.9,1781.3,PL03,2025-02-19,
45000001206,00001,M100446,49,6.69,327.81,PL03,2025-03-16,
45000001206,00002,M100454,55,131.68,7242.4,PL01,2025-02-01,
45000001207,00001,M100371,42,15.06,632.52,PL02,2025-08-07,
45000001207,00002,M100431,50,209.13,10456.5,PL04,2025-07-09,
45000001207,00003,M100247,59,20.88,1231.92,PL02,2025-07-20,
45000001207,00004,M100102,56,29.28,1639.68,PL01,2025-08-22,
45000001208,00001,M100239,54,8.32,449.28,PL02,2025-02-27,
45000001208,00002,M100010,53,21.28,1127.84,PL03,2025-02-25,
45000001208,00003,M100242,51,170.9,8715.9,PL02,2025-03-18,
45000001208,00004,M100493,50,26.1,1305.0,PL04,2025-03-06,
45000001208,00005,M100147,56,19.75,1106.0,PL02,2025-02-21,
45000001209,00001,M100136,55,9.29,510.95,PL02,2025-05-19,
45000001209,00002,M100050,57,11.2,638.4,PL04,2025-03-29,
45000001209,00003,M100286,46,10.82,497.72,PL01,2025-05-26,
45000001209,00004,M100180,43,53.5,2300.5,PL01,2025-05-18,
45000001210,00001,M100225,49,21.88,1072.12,PL03,2025-06-22,
45000001211,00001,M100029,49,26.25,1286.25,PL03,2025-04-18,
45000001211,00002,M100361,50,13.16,658.0,PL03,2025-05-25,
45000001211,00003,M100372,61,75.8,4623.8,PL02,2025-05-19,
45000001211,00004,M100211,41,134.3,5506.3,PL02,2025-06-08,
45000001212,00001,M100496,65,43.43,2822.95,PL01,2025-03-10,
45000001213,00001,M100237,45,145.96,6568.2,PL02,2025-07-23,
45000001213,00002,M100038,44,52.93,2328.92,PL02,2025-07-24,
45000001214,00001,M100080,41,74.02,3034.82,PL03,2025-02-26,
45000001215,00001,M100048,60,7.86,471.6,PL04,2025-04-26,
45000001216,00001,M100250,60,36.97,2218.2,PL04,2025-06-25,
45000001217,00001,M100144,41,6.9,282.9,PL01,2025-05-02,
45000001218,00001,M100476,42,22.75,955.5,PL02,2025-05-05,
45000001218,00002,M100474,71,1.62,115.02,PL02,2025-04-27,
45000001218,00003,M100364,51,84.48,4308.48,PL04,2025-04-24,
45000001218,00004,M100209,37,47.83,1769.71,PL04,2025-04-14,
45000001218,00005,M100328,60,454.41,27264.6,PL03,2025-04-15,
45000001219,00001,M100191,45,50.75,2283.75,PL04,2025-06-27,
45000001220,00001,M100039,40,39.31,1572.4,PL01,2025-03-14,
45000001221,00001,M100273,43,82.83,3561.69,PL01,2025-08-08,
45000001222,00001,M100496,46,44.55,2049.3,PL03,2025-05-31,
45000001222,00002,M100174,59,345.69,20395.71,PL04,2025-05-21,
45000001222,00003,M100485,42,38.09,1599.78,PL02,2025-04-21,
45000001223,00001,M100079,62,39.93,2475.66,PL03,2025-01-24,
45000001224,00001,M100383,52,130.53,6787.56,PL04,2025-07-05,
45000001224,00002,M100485,46,19.96,918.16,PL02,2025-06-05,
45000001225,00001,M100462,50,15.1,755.0,PL04,2025-07-11,
45000001225,00002,M100146,58,10.78,625.24,PL04,2025-07-10,
45000001226,00001,M100267,45,57.65,2594.25,PL01,2025-05-11,
45000001226,00002,M100208,48,542.04,26017.92,PL01,2025-05-11,
45000001226,00003,M100062,54,243.83,13166.82,PL01,2025-04-30,
45000001226,00004,M100018,54,33.8,1825.2,PL04,2025-05-19,
45000001227,00001,M100152,64,9.11,583.04,PL04,2025-04-30,
45000001227,00002,M100166,54,9.18,495.72,PL04,2025-05-31,
45000001227,00003,M100006,51,3.32,169.32,PL03,2025-05-30,
45000001227,00004,M100275,55,25.82,1420.1,PL01,2025-05-14,
45000001228,00001,M100370,60,55.26,3315.6,PL01,2025-05-18,
45000001229,00001,M100045,54,55.06,2973.24,PL01,2025-03-10,
45000001229,00002,M100333,40,30.34,1213.6,PL02,2025-04-01,
45000001230,00001,M100260,55,6.12,336.6,PL03,2025-07-19,
45000001230,00002,M100018,71,32.77,2326.67,PL01,2025-07-06,
45000001231,00001,M100218,48,61.73,2963.04,PL01,2025-05-23,
45000001231,00002,M100110,47,15.96,750.12,PL03,2025-06-13,
45000001231,00003,M100125,58,25.73,1492.34,PL02,2025-06-11,
45000001232,00001,M100470,48,13.43,644.64,PL01,2025-06-18,
45000001232,00002,M100032,44,27.38,1204.72,PL04,2025-06-13,
45000001232,00003,M100376,60,18.55,1113.0,PL02,2025-05-29,
45000001233,00001,M100419,52,19.13,994.76,PL03,2025-05-11,
45000001234,00001,M100210,43,80.49,3461.07,PL01,2025-04-24,
45000001234,00002,M100461,52,15.82,822.64,PL02,2025-03-03,
45000001235,00001,M100036,48,63.56,3050.88,PL04,2025-07-05,
45000001236,00001,M100308,48,9.58,459.84,PL02,2025-04-16,
45000001237,00001,M100312,52,47.05,2446.6,PL03,2025-05-11,
45000001238,00001,M100154,45,91.73,4127.85,PL02,2025-02-13,
45000001239,00001,M100474,52,34.98,1818.96,PL02,2025-02-10,
45000001240,00001,M100020,45,162.28,7302.6,PL01,2025-01-28,
45000001241,00001,M100110,53,77.04,4083.12,PL04,2025-01-31,
45000001241,00002,M100071,52,54.94,2856.88,PL01,2025-03-18,
45000001241,00003,M100043,50,45.95,2297.5,PL03,2025-01-18,
45000001241,00004,M100414,51,14.2,724.2,PL02,2025-03-01,
45000001241,00005,M100067,58,17.8,1032.4,PL03,2025-01-29,
45000001241,00006,M100392,46,1.72,79.12,PL04,2025-03-11,
45000001242,00001,M100017,29,27.74,804.46,PL02,2025-07-01,
45000001242,00002,M100331,53,26.66,1412.98,PL04,2025-06-10,
45000001242,00003,M100226,50,38.82,1941.0,PL02,2025-06-17,
45000001242,00004,M100317,53,216.68,11484.04,PL02,2025-07-17,
45000001243,00001,M100163,54,57.84,3123.36,PL03,2025-05-24,
45000001244,00001,M100283,55,29.51,1623.05,PL04,2025-03-16,
45000001244,00002,M100354,47,33.94,1595.18,PL03,2025-02-14,
45000001245,00001,M100254,45,30.54,1374.3,PL03,2025-04-20,
45000001245,00002,M100372,48,9.0,432.0,PL01,2025-04-20,
45000001245,00003,M100003,60,83.92,5035.2,PL04,2025-04-18,
45000001246,00001,M100171,57,3.21,182.97,PL03,2025-05-20,
45000001246,00002,M100303,53,11.65,617.45,PL02,2025-05-19,
45000001247,00001,M100066,54,14.63,790.02,PL04,2025-05-04,
45000001248,00001,M100420,58,57.94,3360.52,PL01,2025-03-25,
45000001248,00002,M100082,48,88.13,4230.24,PL04,2025-02-15,
45000001249,00001,M100492,40,65.69,2627.6,PL04,2025-02-13,
45000001249,00002,M100276,43,33.03,1420.29,PL02,2025-02-09,
45000001250,00001,M100055,56,23.1,1293.6,PL01,2025-02-18,
45000001250,00002,M100099,51,64.24,3276.24,PL02,2025-04-09,
45000001250,00003,M100416,39,52.07,2030.73,PL04,2025-02-15,
45000001250,00004,M100397,45,97.39,4382.55,PL02,2025-03-17,
45000001251,00001,M100381,43,42.71,1836.53,PL03,2025-01-13,
45000001252,00001,M100408,43,23.14,995.02,PL03,2025-07-15,
45000001252,00002,M100048,39,9.45,368.55,PL04,2025-06-20,
45000001252,00003,M100097,49,12.13,594.37,PL03,2025-06-20,
45000001252,00004,M100348,51,73.12,3729.12,PL03,2025-06-08,
45000001253,00001,M100221,44,39.19,1724.36,PL01,2025-07-23,
45000001253,00002,M100139,62,504.02,31249.24,PL02,2025-07-03,
45000001253,00003,M100099,45,53.66,2414.7,PL04,2025-07-10,
45000001253,00004,M100282,63,6.59,415.17,PL02,2025-07-31,
45000001253,00005,M100496,48,32.98,1583.04,PL01,2025-07-28,
45000001253,00006,M100023,39,29.47,1149.33,PL04,2025-07-04,
45000001253,00007,M100063,48,7.32,351.36,PL01,2025-07-12,
45000001254,00001,M100363,41,39.12,1603.92,PL01,2025-05-04,
45000001254,00002,M100407,38,24.31,923.78,PL04,2025-03-23,
45000001255,00001,M100402,47,56.07,2635.29,PL01,2025-04-04,
45000001255,00002,M100308,54,51.86,2800.44,PL01,2025-03-02,
45000001255,00003,M100152,55,7.76,426.8,PL04,2025-03-26,
45000001256,00001,M100497,52,11.82,614.64,PL03,2025-03-17,
45000001257,00001,M100174,55,91.28,5020.4,PL02,2025-07-09,
45000001257,00002,M100310,40,12.62,504.8,PL01,2025-07-23,
45000001258,00001,M100120,56,49.17,2753.52,PL02,2025-07-12,
45000001258,00002,M100242,48,40.46,1942.08,PL02,2025-07-09,
45000001259,00001,M100333,47,5.92,278.24,PL03,2025-01-28,
45000001259,00002,M100467,52,83.49,4341.48,PL01,2025-02-04,
45000001259,00003,M100105,42,53.23,2235.66,PL03,2025-03-22,
45000001259,00004,M100488,32,7.04,225.28,PL03,2025-03-25,
45000001260,00001,M100312,57,14.0,798.0,PL02,2025-03-21,
45000001260,00002,M100006,54,58.97,3184.38,PL04,2025-03-11,
45000001260,00003,M100062,47,14.09,662.23,PL01,2025-03-24,
45000001260,00004,M100136,59,24.56,1449.04,PL04,2025-03-08,
45000001261,00001,M100352,46,17.88,822.48,PL03,2025-04-14,
45000001261,00002,M100452,45,63.37,2851.65,PL01,2025-03-27,
45000001261,00003,M100146,52,64.21,3338.92,PL02,2025-04-22,
45000001262,00001,M100372,54,7.81,421.74,PL02,2025-07-17,
45000001262,00002,M100434,47,18.48,868.56,PL04,2025-06-27,
45000001263,00001,M100494,53,2.52,133.56,PL04,2025-06-26,
45000001264,00001,M100104,38,13.72,521.36,PL02,2025-04-22,
45000001265,00001,M100178,46,9.88,454.48,PL03,2025-07-13,
45000001265,00002,M100204,52,105.13,5466.76,PL02,2025-06-17,
45000001266,00001,M100172,51,62.92,3208.92,PL03,2025-01-18,
45000001267,00001,M100082,64,31.35,2006.4,PL01,2025-06-18,
45000001267,00002,M100222,48,35.84,1720.32,PL01,2025-06-01,
45000001267,00003,M100377,64,87.94,5628.16,PL01,2025-06-14,
45000001268,00001,M100416,35,8.69,304.15,PL02,2025-06-10,
45000001268,00002,M100065,57,113.66,6478.62,PL03,2025-05-18,
45000001269,00001,M100245,45,9.48,426.6,PL01,2025-03-02,
45000001269,00002,M100488,61,144.16,8793.76,PL01,2025-04-05,
45000001270,00001,M100144,53,32.33,1713.49,PL02,2025-01-30,
45000001270,00002,M100008,35,12.6,441.0,PL04,2025-01-30,
45000001271,00001,M100097,35,115.28,4034.8,PL01,2025-06-08,
45000001271,00002,M100137,48,19.28,925.44,PL04,2025-06-05,
45000001271,00003,M100254,54,90.89,4908.06,PL01,2025-06-10,
45000001272,00001,M100142,38,13.95,530.1,PL02,2025-06-19,
45000001273,00001,M100003,44,5.71,251.24,PL01,2025-03-16,
45000001273,00002,M100430,58,89.3,5179.4,PL01,2025-02-09,
45000001273,00003,M100166,43,23.84,1025.12,PL04,2025-04-08,
45000001274,00001,M100387,68,13.02,885.36,PL04,2025-04-29,
45000001275,00001,M100461,54,5.79,312.66,PL04,2025-03-20,
45000001276,00001,M100068,48,58.23,2795.04,PL02,2025-05-10,
45000001277,00001,M100494,68,2.9,197.2,PL04,2025-02-25,
45000001278,00001,M100399,46,21.05,968.3,PL03,2025-05-21,
45000001278,00002,M100098,49,10.69,523.81,PL04,2025-05-29,
45000001278,00003,M100106,54,124.01,6696.54,PL02,2025-05-28,
45000001278,00004,M100097,50,73.78,3689.0,PL03,2025-05-13,
45000001279,00001,M100426,49,61.23,3000.27,PL02,2025-04-05,
45000001279,00002,M100368,48,16.44,789.12,PL02,2025-04-11,
45000001279,00003,M100455,55,5.25,288.75,PL03,2025-05-13,
45000001279,00004,M100378,62,9.9,613.8,PL02,2025-04-10,
45000001280,00001,M100088,51,75.82,3866.82,PL01,2025-03-13,
45000001281,00001,M100047,52,12.94,672.88,PL03,2025-04-26,
45000001281,00002,M100027,41,41.23,1690.43,PL01,2025-05-16,
45000001281,00003,M100201,62,10.62,658.44,PL04,2025-06-01,
45000001281,00004,M100015,45,68.25,3071.25,PL02,2025-05-12,
45000001282,00001,M100309,60,143.81,8628.6,PL02,2025-06-25,
45000001283,00001,M100103,48,272.82,13095.36,PL03,2025-05-04,
45000001284,00001,M100061,63,76.78,4837.14,PL04,2025-05-19,
45000001285,00001,M100221,46,19.51,897.46,PL04,2025-06-26,
45000001286,00001,M100168,47,18.97,891.59,PL04,2025-05-30,
45000001287,00001,M100300,48,39.28,1885.44,PL04,2025-06-15,
45000001287,00002,M100319,43,14.81,636.83,PL03,2025-06-07,
45000001288,00001,M100492,41,39.94,1637.54,PL03,2025-06-08,
45000001289,00001,M100103,55,3.88,213.4,PL04,2025-01-13,
45000001289,00002,M100488,61,17.98,1096.78,PL02,2025-01-20,
45000001289,00003,M100480,48,2.98,143.04,PL02,2025-02-19,
45000001290,00001,M100492,47,45.37,2132.39,PL02,2025-03-12,
45000001291,00001,M100185,46,45.96,2114.16,PL02,2025-03-21,
45000001292,00001,M100380,51,12.57,641.07,PL03,2025-04-10,
45000001292,00002,M100234,37,74.31,2749.47,PL04,2025-03-19,
45000001293,00001,M100233,67,31.01,2077.67,PL04,2025-06-23,
45000001294,00001,M100092,43,8.69,373.67,PL03,2025-07-14,
45000001295,00001,M100091,47,6.77,318.19,PL04,2025-05-09,
45000001296,00001,M100498,57,133.59,7614.63,PL04,2025-01-26,
45000001296,00002,M100310,48,40.29,1933.92,PL04,2025-02-08,
45000001296,00003,M100083,35,6.86,240.1,PL04,2025-01-23,
45000001296,00004,M100045,51,17.03,868.53,PL02,2025-02-02,
45000001296,00005,M100012,47,31.01,1457.47,PL03,2025-02-24,
45000001297,00001,M100279,67,15.71,1052.57,PL02,2025-02-21,
45000001297,00002,M100161,51,64.92,3310.92,PL04,2025-03-10,
45000001297,00003,M100353,45,105.21,4734.45,PL04,2025-01-21,
45000001298,00001,M100314,43,16.07,691.01,PL04,2025-06-08,
45000001299,00001,M100458,57,41.77,2380.89,PL02,2025-02-15,
45000001300,00001,M100174,54,53.86,2908.44,PL02,2025-05-30,
45000001301,00001,M100185,37,12.11,448.07,PL02,2025-05-21,
45000001301,00002,M100227,62,68.99,4277.38,PL04,2025-05-16,
45000001302,00001,M100143,57,683.6,38965.2,PL02,2025-04-14,
45000001302,00002,M100240,43,7.6,326.8,PL04,2025-04-25,
45000001302,00003,M100483,44,61.63,2711.72,PL04,2025-04-20,
45000001302,00004,M100145,47,42.84,2013.48,PL02,2025-05-23,
45000001302,00005,M100062,37,2.35,86.95,PL04,2025-04-25,
45000001303,00001,M100434,77,104.62,8055.74,PL01,2025-08-13,
45000001304,00001,M100151,42,4.71,197.82,PL01,2025-03-28,
45000001304,00002,M100113,48,409.28,19645.44,PL01,2025-02-11,
45000001305,00001,M100255,56,17.07,955.92,PL01,2025-06-17,
45000001306,00001,M100015,44,30.12,1325.28,PL01,2025-03-17,
45000001306,00002,M100229,59,1.0,59.0,PL01,2025-03-16,
45000001306,00003,M100381,57,341.21,19448.97,PL03,2025-03-08,
45000001307,00001,M100491,50,26.29,1314.5,PL02,2025-03-24,
45000001308,00001,M100306,50,127.07,6353.5,PL03,2025-03-09,
45000001309,00001,M100201,43,34.07,1465.01,PL01,2025-05-29,
45000001310,00001,M100356,37,74.66,2762.42,PL03,2025-06-24,
45000001310,00002,M100448,59,12.41,732.19,PL04,2025-06-17,
45000001310,00003,M100050,60,29.23,1753.8,PL03,2025-07-02,
45000001310,00004,M100312,55,9.01,495.55,PL02,2025-06-05,
45000001311,00001,M100371,60,18.04,1082.4,PL03,2025-06-15,
45000001312,00001,M100241,48,216.21,10378.08,PL02,2025-04-17,
45000001312,00002,M100203,49,2.62,128.38,PL02,2025-03-01,
45000001312,00003,M100313,58,5.66,328.28,PL04,2025-02-26,
45000001313,00001,M100460,40,8.67,346.8,PL04,2025-02-26,
45000001313,00002,M100179,58,128.62,7459.96,PL04,2025-04-01,
45000001314,00001,M100007,48,23.45,1125.6,PL03,2025-04-26,
45000001315,00001,M100177,53,2.4,127.2,PL02,2025-02-16,
45000001316,00001,M100344,50,530.16,26508.0,PL02,2025-05-15,
45000001316,00002,M100057,58,168.27,9759.66,PL04,2025-03-24,
45000001317,00001,M100048,54,11.54,623.16,PL01,2025-05-11,
45000001317,00002,M100196,56,96.17,5385.52,PL04,2025-06-02,
45000001317,00003,M100203,39,159.08,6204.12,PL04,2025-06-02,
45000001318,00001,M100321,48,52.41,2515.68,PL02,2025-08-04,
45000001319,00001,M100242,44,121.12,5329.28,PL01,2025-02-13,
45000001320,00001,M100485,59,436.82,25772.38,PL03,2025-06-15,
45000001321,00001,M100263,71,34.44,2445.24,PL04,2025-05-02,
45000001321,00002,M100002,65,30.44,1978.6,PL02,2025-04-23,
45000001321,00003,M100009,54,7.82,422.28,PL01,2025-04-26,
45000001322,00001,M100010,50,13.76,688.0,PL03,2025-07-12,
45000001323,00001,M100387,46,17.63,810.98,PL03,2025-06-01,
45000001324,00001,M100263,56,177.61,9946.16,PL03,2025-03-05,
45000001324,00002,M100147,52,144.21,7498.92,PL02,2025-03-09,
45000001324,00003,M100006,52,7.27,378.04,PL03,2025-04-13,
45000001325,00001,M100315,53,17.65,935.45,PL04,2025-04-07,
45000001325,00002,M100344,53,6.11,323.83,PL02,2025-02-15,
45000001325,00003,M100157,49,8.31,407.19,PL02,2025-03-20,
45000001326,00001,M100029,48,18.21,874.08,PL03,2025-06-27,
45000001326,00002,M100468,48,56.44,2709.12,PL01,2025-07-01,
45000001327,00001,M100379,52,30.67,1594.84,PL04,2025-02-18,
45000001328,00001,M100269,57,51.19,2917.83,PL04,2025-02-20,
45000001329,00001,M100498,58,21.95,1273.1,PL03,2025-05-17,
45000001329,00002,M100447,61,2.97,181.17,PL03,2025-04-05,
45000001330,00001,M100369,39,90.25,3519.75,PL03,2025-05-09,
45000001330,00002,M100424,37,37.98,1405.26,PL01,2025-05-07,
45000001330,00003,M100277,63,21.78,1372.14,PL03,2025-06-02,
45000001331,00001,M100450,44,119.38,5252.72,PL02,2025-01-13,
45000001332,00001,M100358,39,2.24,87.36,PL02,2025-05-21,
45000001332,00002,M100465,60,114.01,6840.6,PL03,2025-04-23,
45000001332,00003,M100057,55,590.53,32479.15,PL04,2025-05-04,
45000001333,00001,M100280,49,50.87,2492.63,PL03,2025-03-22,
45000001333,00002,M100319,49,28.41,1392.09,PL03,2025-05-06,
45000001334,00001,M100137,46,36.35,1672.1,PL04,2025-03-22,
45000001334,00002,M100138,44,33.73,1484.12,PL01,2025-03-01,
45000001334,00003,M100151,58,37.1,2151.8,PL01,2025-02-16,
45000001335,00001,M100172,50,15.4,770.0,PL01,2025-07-07,
45000001335,00002,M100483,42,142.83,5998.86,PL01,2025-06-09,
45000001335,00003,M100232,52,2.61,135.72,PL04,2025-06-02,
45000001336,00001,M100301,44,62.33,2742.52,PL04,2025-04-11,
45000001337,00001,M100131,49,36.28,1777.72,PL04,2025-02-10,
45000001338,00001,M100331,57,49.37,2814.09,PL03,2025-08-10,
45000001339,00001,M100182,46,62.32,2866.72,PL04,2025-02-27,
45000001339,00002,M100374,47,10.11,475.17,PL03,2025-03-29,
45000001339,00003,M100213,49,18.29,896.21,PL04,2025-03-04,
45000001340,00001,M100192,51,39.4,2009.4,PL03,2025-01-16,
45000001341,00001,M100149,53,14.58,772.74,PL03,2025-05-19,
45000001341,00002,M100219,47,317.26,14911.22,PL03,2025-05-08,
45000001342,00001,M100440,49,4.04,197.96,PL02,2025-07-16,
45000001342,00002,M100325,44,181.96,8006.24,PL03,2025-07-02,
45000001343,00001,M100298,50,116.03,5801.5,PL01,2025-05-11,
45000001343,00002,M100353,55,31.37,1725.35,PL04,2025-05-11,
45000001343,00003,M100446,42,180.27,7571.34,PL01,2025-05-04,
45000001343,00004,M100476,39,76.03,2965.17,PL03,2025-05-08,
45000001343,00005,M100164,45,77.23,3475.35,PL01,2025-03-15,
