EBELN,EBELP,po_line_id,MATNR,order_qty,line_netwr,vendor_id,vendor_name,plant,purchase_org,scheduled_date,gr_date,gr_qty,created_date,currency
45000001275,00001,45000001275_00001,M100461,54,5.79,100010,Everest Automation Brazil,PL04,P200,2025-03-20,2025-03-23,54.0,1739923200000000000,USD
45000001276,00001,45000001276_00001,M100068,48,58.23,100088,Everest Systems China,PL02,P100,2025-05-10,2025-05-11,48.0,1743033600000000000,EUR
45000001277,00001,45000001277_00001,M100494,68,2.9,100184,Global Systems Canada,PL04,P100,2025-02-25,2025-03-27,68.0,1736985600000000000,INR
45000001278,00001,45000001278_00001,M100399,46,21.05,100095,Crest Technologies Canada,PL03,P100,2025-05-21,2025-06-01,46.0,1745798400000000000,USD
45000001278,00002,45000001278_00002,M100098,49,10.69,100095,Crest Technologies Canada,PL04,P100,2025-05-29,2025-06-05,49.0,1745798400000000000,USD
45000001278,00003,45000001278_00003,M100106,54,124.01,100095,Crest Technologies Canada,PL02,P100,2025-05-28,2025-06-13,54.0,1745798400000000000,USD
45000001278,00004,45000001278_00004,M100097,50,73.78,100095,Crest Technologies Canada,PL03,P100,2025-05-13,,,1745798400000000000,USD
45000001279,00001,45000001279_00001,M100426,49,61.23,100035,Keystone Services Germany,PL02,P100,2025-04-05,2025-04-26,49.0,1742169600000000000,EUR
45000001279,00002,45000001279_00002,M100368,48,16.44,100035,Keystone Services Germany,PL02,P100,2025-04-11,2025-04-20,48.0,1742169600000000000,EUR
45000001279,00003,45000001279_00003,M100455,55,5.25,100035,Keystone Services Germany,PL03,P100,2025-05-13,2025-06-05,55.0,1742169600000000000,EUR
45000001279,00004,45000001279_00004,M100378,62,9.9,100035,Keystone Services Germany,PL02,P100,2025-04-10,2025-05-01,62.0,1742169600000000000,EUR
45000001280,00001,45000001280_00001,M100088,51,75.82,100046,Crest Resources Sweden,PL01,P300,2025-03-13,2025-03-13,51.0,1739404800000000000,INR
45000001281,00001,45000001281_00001,M100047,52,12.94,100004,TruLine Solutions Sweden,PL03,P200,2025-04-26,2025-05-03,52.0,1744761600000000000,INR
45000001281,00002,45000001281_00002,M100027,41,41.23,100004,TruLine Solutions Sweden,PL01,P200,2025-05-16,2025-05-31,41.0,1744761600000000000,INR
45000001281,00003,45000001281_00003,M100201,62,10.62,100004,TruLine Solutions Sweden,PL04,P200,2025-06-01,,,1744761600000000000,INR
45000001281,00004,45000001281_00004,M100015,45,68.25,100004,TruLine Solutions Sweden,PL02,P200,2025-05-12,2025-05-13,45.0,1744761600000000000,INR
45000001282,00001,45000001282_00001,M100309,60,143.81,100048,TruLine Industries Poland,PL02,P200,2025-06-25,2025-07-02,60.0,1746144000000000000,INR
45000001283,00001,45000001283_00001,M100103,48,272.82,100052,Apex Technologies Mexico,PL03,P100,2025-05-04,2025-05-14,48.0,1745107200000000000,INR
45000001284,00001,45000001284_00001,M100061,63,76.78,100114,Unity Dynamics Japan,PL04,P100,2025-05-19,2025-06-03,63.0,1745280000000000000,EUR
45000001285,00001,45000001285_00001,M100221,46,19.51,100161,Bluewave Holdings China,PL04,P200,2025-06-26,2025-07-20,46.0,1748304000000000000,INR
45000001286,00001,45000001286_00001,M100168,47,18.97,100118,Sterling Technologies USA,PL04,P300,2025-05-30,,,1746057600000000000,INR
45000001287,00001,45000001287_00001,M100300,48,39.28,100149,Summit Resources India,PL04,P200,2025-06-15,2025-06-14,48.0,1747353600000000000,EUR
45000001287,00002,45000001287_00002,M100319,43,14.81,100149,Summit Resources India,PL03,P200,2025-06-07,2025-06-15,43.0,1747353600000000000,EUR
45000001288,00001,45000001288_00001,M100492,41,39.94,100155,Harbor Holdings UK,PL03,P100,2025-06-08,2025-06-24,41.0,1745625600000000000,INR
45000001289,00001,45000001289_00001,M100103,55,3.88,100078,Continental Automation Sweden,PL04,P300,2025-01-13,,,1735948800000000000,USD
45000001289,00002,45000001289_00002,M100488,61,17.98,100078,Continental Automation Sweden,PL02,P300,2025-01-20,,,1735948800000000000,USD
45000001289,00003,45000001289_00003,M100480,48,2.98,100078,Continental Automation Sweden,PL02,P300,2025-02-19,2025-03-10,48.0,1735948800000000000,USD
45000001290,00001,45000001290_00001,M100492,47,45.37,100193,Everest Logistics Canada,PL02,P200,2025-03-12,2025-04-11,47.0,1738540800000000000,INR
45000001291,00001,45000001291_00001,M100185,46,45.96,100037,Everest Logistics Brazil,PL02,P200,2025-03-21,2025-04-11,46.0,1737676800000000000,EUR
45000001292,00001,45000001292_00001,M100380,51,12.57,100067,Pioneer Parts UK,PL03,P200,2025-04-10,2025-04-13,51.0,1739232000000000000,EUR
45000001292,00002,45000001292_00002,M100234,37,74.31,100067,Pioneer Parts UK,PL04,P200,2025-03-19,2025-04-17,37.0,1739232000000000000,EUR
45000001293,00001,45000001293_00001,M100233,67,31.01,100158,Keystone Technologies India,PL04,P200,2025-06-23,2025-07-09,67.0,1748563200000000000,USD
45000001294,00001,45000001294_00001,M100092,43,8.69,100123,Sterling Industries Poland,PL03,P100,2025-07-14,2025-08-10,43.0,1751241600000000000,USD
45000001295,00001,45000001295_00001,M100091,47,6.77,100041,Crest Global Germany,PL04,P300,2025-05-09,,,1745884800000000000,INR
45000001296,00001,45000001296_00001,M100498,57,133.59,100029,Orion Supplies Canada,PL04,P300,2025-01-26,2025-02-03,57.0,1737244800000000000,USD
45000001296,00002,45000001296_00002,M100310,48,40.29,100029,Orion Supplies Canada,PL04,P300,2025-02-08,,,1737244800000000000,USD
45000001296,00003,45000001296_00003,M100083,35,6.86,100029,Orion Supplies Canada,PL04,P300,2025-01-23,2025-02-11,35.0,1737244800000000000,USD
45000001296,00004,45000001296_00004,M100045,51,17.03,100029,Orion Supplies Canada,PL02,P300,2025-02-02,2025-01-30,51.0,1737244800000000000,USD
45000001296,00005,45000001296_00005,M100012,47,31.01,100029,Orion Supplies Canada,PL03,P300,2025-02-24,2025-03-03,47.0,1737244800000000000,USD
45000001297,00001,45000001297_00001,M100279,67,15.71,100019,Unity Materials Japan,PL02,P200,2025-02-21,2025-02-19,67.0,1736380800000000000,USD
45000001297,00002,45000001297_00002,M100161,51,64.92,100019,Unity Materials Japan,PL04,P200,2025-03-10,2025-04-05,51.0,1736380800000000000,USD
45000001297,00003,45000001297_00003,M100353,45,105.21,100019,Unity Materials Japan,PL04,P200,2025-01-21,2025-01-22,45.0,1736380800000000000,USD
45000001298,00001,45000001298_00001,M100314,43,16.07,100176,Keystone Materials Poland,PL04,P300,2025-06-08,2025-06-16,43.0,1749168000000000000,INR
45000001299,00001,45000001299_00001,M100458,57,41.77,100026,Harbor Manufacturing Poland,PL02,P200,2025-02-15,,,1737417600000000000,EUR
45000001300,00001,45000001300_00001,M100174,54,53.86,100070,Orion Solutions Japan,PL02,P200,2025-05-30,2025-06-07,54.0,1747008000000000000,INR
45000001301,00001,45000001301_00001,M100185,37,12.11,100162,Crest Automation Germany,PL02,P200,2025-05-21,2025-05-18,37.0,1744156800000000000,EUR
45000001301,00002,45000001301_00002,M100227,62,68.99,100162,Crest Automation Germany,PL04,P200,2025-05-16,,,1744156800000000000,EUR
45000001302,00001,45000001302_00001,M100143,57,683.6,100056,Atlas Engineering Mexico,PL02,P100,2025-04-14,,,1743724800000000000,EUR
45000001302,00002,45000001302_00002,M100240,43,7.6,100056,Atlas Engineering Mexico,PL04,P100,2025-04-25,2025-05-06,43.0,1743724800000000000,EUR
45000001302,00003,45000001302_00003,M100483,44,61.63,100056,Atlas Engineering Mexico,PL04,P100,2025-04-20,2025-05-01,44.0,1743724800000000000,EUR
45000001302,00004,45000001302_00004,M100145,47,42.84,100056,Atlas Engineering Mexico,PL02,P100,2025-05-23,2025-05-30,47.0,1743724800000000000,EUR
45000001302,00005,45000001302_00005,M100062,37,2.35,100056,Atlas Engineering Mexico,PL04,P100,2025-04-25,2025-05-06,37.0,1743724800000000000,EUR
45000001303,00001,45000001303_00001,M100434,77,104.62,100017,Everest Engineering China,PL01,P300,2025-08-13,2025-08-24,77.0,1751241600000000000,EUR
45000001304,00001,45000001304_00001,M100151,42,4.71,100122,Unity Materials Poland,PL01,P100,2025-03-28,2025-04-16,42.0,1738713600000000000,EUR
45000001304,00002,45000001304_00002,M100113,48,409.28,100122,Unity Materials Poland,PL01,P100,2025-02-11,2025-02-10,48.0,1738713600000000000,EUR
45000001305,00001,45000001305_00001,M100255,56,17.07,100001,Summit Industries Italy,PL01,P300,2025-06-17,2025-06-17,56.0,1750032000000000000,EUR
45000001306,00001,45000001306_00001,M100015,44,30.12,100054,Unity Holdings Sweden,PL01,P100,2025-03-17,2025-03-20,44.0,1740268800000000000,USD
45000001306,00002,45000001306_00002,M100229,59,1.0,100054,Unity Holdings Sweden,PL01,P100,2025-03-16,2025-03-21,59.0,1740268800000000000,USD
45000001306,00003,45000001306_00003,M100381,57,341.21,100054,Unity Holdings Sweden,PL03,P100,2025-03-08,2025-03-08,57.0,1740268800000000000,USD
45000001307,00001,45000001307_00001,M100491,50,26.29,100140,Continental Machinery USA,PL02,P300,2025-03-24,2025-04-04,50.0,1741564800000000000,USD
45000001308,00001,45000001308_00001,M100306,50,127.07,100180,Prime Parts Mexico,PL03,P200,2025-03-09,2025-04-06,50.0,1736812800000000000,USD
45000001309,00001,45000001309_00001,M100201,43,34.07,100197,Everest Supplies Italy,PL01,P300,2025-05-29,2025-06-11,43.0,1746403200000000000,INR
45000001310,00001,45000001310_00001,M100356,37,74.66,100057,Apex Materials Japan,PL03,P300,2025-06-24,2025-07-08,37.0,1747440000000000000,USD
45000001310,00002,45000001310_00002,M100448,59,12.41,100057,Apex Materials Japan,PL04,P300,2025-06-17,2025-06-22,59.0,1747440000000000000,USD
45000001310,00003,45000001310_00003,M100050,60,29.23,100057,Apex Materials Japan,PL03,P300,2025-07-02,2025-07-17,60.0,1747440000000000000,USD
45000001310,00004,45000001310_00004,M100312,55,9.01,100057,Apex Materials Japan,PL02,P300,2025-06-05,2025-06-08,55.0,1747440000000000000,USD
45000001311,00001,45000001311_00001,M100371,60,18.04,100003,Continental Enterprises Poland,PL03,P300,2025-06-15,2025-06-25,60.0,1749340800000000000,EUR
45000001312,00001,45000001312_00001,M100241,48,216.21,100106,Orion Resources China,PL02,P100,2025-04-17,2025-04-22,48.0,1739836800000000000,INR
45000001312,00002,45000001312_00002,M100203,49,2.62,100106,Orion Resources China,PL02,P100,2025-03-01,2025-03-21,49.0,1739836800000000000,INR
45000001312,00003,45000001312_00003,M100313,58,5.66,100106,Orion Resources China,PL04,P100,2025-02-26,2025-03-16,58.0,1739836800000000000,INR
45000001313,00001,45000001313_00001,M100460,40,8.67,100103,Sterling Supplies India,PL04,P100,2025-02-26,2025-03-22,40.0,1739577600000000000,INR
45000001313,00002,45000001313_00002,M100179,58,128.62,100103,Sterling Supplies India,PL04,P100,2025-04-01,2025-04-01,58.0,1739577600000000000,INR
45000001314,00001,45000001314_00001,M100007,48,23.45,100135,Everest Engineering Italy,PL03,P300,2025-04-26,2025-05-18,48.0,1741737600000000000,INR
45000001315,00001,45000001315_00001,M100177,53,2.4,100200,Metro Systems Brazil,PL02,P300,2025-02-16,2025-03-01,53.0,1738972800000000000,EUR
45000001316,00001,45000001316_00001,M100344,50,530.16,100067,Pioneer Parts UK,PL02,P300,2025-05-15,2025-06-05,50.0,1742169600000000000,EUR
45000001316,00002,45000001316_00002,M100057,58,168.27,100067,Pioneer Parts UK,PL04,P300,2025-03-24,2025-04-03,58.0,1742169600000000000,EUR
45000001317,00001,45000001317_00001,M100048,54,11.54,100004,TruLine Solutions Sweden,PL01,P200,2025-05-11,2025-06-02,54.0,1746144000000000000,USD
45000001317,00002,45000001317_00002,M100196,56,96.17,100004,TruLine Solutions Sweden,PL04,P200,2025-06-02,2025-06-04,56.0,1746144000000000000,USD
45000001317,00003,45000001317_00003,M100203,39,159.08,100004,TruLine Solutions Sweden,PL04,P200,2025-06-02,2025-06-18,39.0,1746144000000000000,USD
45000001318,00001,45000001318_00001,M100321,48,52.41,100093,Pioneer Resources India,PL02,P200,2025-08-04,2025-08-29,48.0,1749945600000000000,INR
45000001319,00001,45000001319_00001,M100242,44,121.12,100193,Everest Logistics Canada,PL01,P300,2025-02-13,2025-02-12,44.0,1736121600000000000,EUR
45000001320,00001,45000001320_00001,M100485,59,436.82,100073,Apex Solutions Italy,PL03,P200,2025-06-15,2025-07-01,59.0,1744761600000000000,EUR
45000001321,00001,45000001321_00001,M100263,71,34.44,100043,Prime Components China,PL04,P300,2025-05-02,,,1742860800000000000,EUR
45000001321,00002,45000001321_00002,M100002,65,30.44,100043,Prime Components China,PL02,P300,2025-04-23,2025-05-18,65.0,1742860800000000000,EUR
45000001321,00003,45000001321_00003,M100009,54,7.82,100043,Prime Components China,PL01,P300,2025-04-26,2025-04-25,54.0,1742860800000000000,EUR
45000001322,00001,45000001322_00001,M100010,50,13.76,100053,Atlas Holdings China,PL03,P200,2025-07-12,,,1747353600000000000,USD
45000001323,00001,45000001323_00001,M100387,46,17.63,100052,Apex Technologies Mexico,PL03,P200,2025-06-01,2025-05-30,46.0,1748217600000000000,INR
45000001324,00001,45000001324_00001,M100263,56,177.61,100168,Summit Parts Mexico,PL03,P200,2025-03-05,2025-03-15,56.0,1740700800000000000,USD
45000001324,00002,45000001324_00002,M100147,52,144.21,100168,Summit Parts Mexico,PL02,P200,2025-03-09,,,1740700800000000000,USD
45000001324,00003,45000001324_00003,M100006,52,7.27,100168,Summit Parts Mexico,PL03,P200,2025-04-13,,,1740700800000000000,USD
45000001325,00001,45000001325_00001,M100315,53,17.65,100020,Keystone Manufacturing Italy,PL04,P200,2025-04-07,2025-05-03,53.0,1738886400000000000,USD
45000001325,00002,45000001325_00002,M100344,53,6.11,100020,Keystone Manufacturing Italy,PL02,P200,2025-02-15,2025-02-16,53.0,1738886400000000000,USD
45000001325,00003,45000001325_00003,M100157,49,8.31,100020,Keystone Manufacturing Italy,PL02,P200,2025-03-20,2025-03-24,49.0,1738886400000000000,USD
45000001326,00001,45000001326_00001,M100029,48,18.21,100050,Zenith Enterprises Brazil,PL03,P300,2025-06-27,2025-07-04,48.0,1749340800000000000,EUR
45000001326,00002,45000001326_00002,M100468,48,56.44,100050,Zenith Enterprises Brazil,PL01,P300,2025-07-01,2025-07-05,48.0,1749340800000000000,EUR
45000001327,00001,45000001327_00001,M100379,52,30.67,100195,Zenith Dynamics Sweden,PL04,P300,2025-02-18,2025-03-19,52.0,1739664000000000000,EUR
45000001328,00001,45000001328_00001,M100269,57,51.19,100115,Prime Industries Canada,PL04,P100,2025-02-20,2025-02-21,57.0,1739059200000000000,INR
45000001329,00001,45000001329_00001,M100498,58,21.95,100095,Crest Technologies Canada,PL03,P100,2025-05-17,2025-06-05,58.0,1742688000000000000,USD
45000001329,00002,45000001329_00002,M100447,61,2.97,100095,Crest Technologies Canada,PL03,P100,2025-04-05,,,1742688000000000000,USD
45000001330,00001,45000001330_00001,M100369,39,90.25,100057,Apex Materials Japan,PL03,P100,2025-05-09,2025-05-09,39.0,1743811200000000000,EUR
45000001330,00002,45000001330_00002,M100424,37,37.98,100057,Apex Materials Japan,PL01,P100,2025-05-07,2025-05-29,37.0,1743811200000000000,EUR
45000001330,00003,45000001330_00003,M100277,63,21.78,100057,Apex Materials Japan,PL03,P100,2025-06-02,2025-06-15,63.0,1743811200000000000,EUR
45000001331,00001,45000001331_00001,M100450,44,119.38,100156,TruLine Services India,PL02,P200,2025-01-13,2025-01-13,44.0,1736380800000000000,USD
45000001332,00001,45000001332_00001,M100358,39,2.24,100130,Vertex Holdings Canada,PL02,P300,2025-05-21,2025-05-20,39.0,1743897600000000000,INR
45000001332,00002,45000001332_00002,M100465,60,114.01,100130,Vertex Holdings Canada,PL03,P300,2025-04-23,2025-04-23,60.0,1743897600000000000,INR
45000001332,00003,45000001332_00003,M100057,55,590.53,100130,Vertex Holdings Canada,PL04,P300,2025-05-04,2025-05-20,55.0,1743897600000000000,INR
45000001333,00001,45000001333_00001,M100280,49,50.87,100080,Advance Manufacturing China,PL03,P100,2025-03-22,,,1742342400000000000,USD
45000001333,00002,45000001333_00002,M100319,49,28.41,100080,Advance Manufacturing China,PL03,P100,2025-05-06,2025-06-03,49.0,1742342400000000000,USD
45000001334,00001,45000001334_00001,M100137,46,36.35,100065,Vertex Holdings Sweden,PL04,P200,2025-03-22,2025-03-31,46.0,1738886400000000000,INR
45000001334,00002,45000001334_00002,M100138,44,33.73,100065,Vertex Holdings Sweden,PL01,P200,2025-03-01,2025-03-15,44.0,1738886400000000000,INR
45000001334,00003,45000001334_00003,M100151,58,37.1,100065,Vertex Holdings Sweden,PL01,P200,2025-02-16,,,1738886400000000000,INR
45000001335,00001,45000001335_00001,M100172,50,15.4,100149,Summit Resources India,PL01,P200,2025-07-07,2025-07-24,50.0,1747699200000000000,EUR
45000001335,00002,45000001335_00002,M100483,42,142.83,100149,Summit Resources India,PL01,P200,2025-06-09,2025-06-09,42.0,1747699200000000000,EUR
45000001335,00003,45000001335_00003,M100232,52,2.61,100149,Summit Resources India,PL04,P200,2025-06-02,2025-06-19,52.0,1747699200000000000,EUR
45000001336,00001,45000001336_00001,M100301,44,62.33,100005,Advance Components India,PL04,P200,2025-04-11,2025-04-09,44.0,1742169600000000000,EUR
45000001337,00001,45000001337_00001,M100131,49,36.28,100009,TruLine Machinery Germany,PL04,P300,2025-02-10,,,1738886400000000000,USD
45000001338,00001,45000001338_00001,M100331,57,49.37,100145,Continental Systems USA,PL03,P300,2025-08-10,2025-08-10,57.0,1750896000000000000,USD
45000001339,00001,45000001339_00001,M100182,46,62.32,100122,Unity Materials Poland,PL04,P300,2025-02-27,2025-03-03,46.0,1738713600000000000,INR
45000001339,00002,45000001339_00002,M100374,47,10.11,100122,Unity Materials Poland,PL03,P300,2025-03-29,2025-04-15,47.0,1738713600000000000,INR
45000001339,00003,45000001339_00003,M100213,49,18.29,100122,Unity Materials Poland,PL04,P300,2025-03-04,,,1738713600000000000,INR
45000001340,00001,45000001340_00001,M100192,51,39.4,100143,Orion Enterprises Japan,PL03,P300,2025-01-16,2025-02-11,51.0,1736208000000000000,INR
45000001341,00001,45000001341_00001,M100149,53,14.58,100014,Summit Solutions UK,PL03,P200,2025-05-19,2025-05-22,53.0,1743552000000000000,INR
45000001341,00002,45000001341_00002,M100219,47,317.26,100014,Summit Solutions UK,PL03,P200,2025-05-08,2025-05-14,47.0,1743552000000000000,INR
45000001342,00001,45000001342_00001,M100440,49,4.04,100187,Crest Works UK,PL02,P300,2025-07-16,2025-07-27,49.0,1749859200000000000,EUR
45000001342,00002,45000001342_00002,M100325,44,181.96,100187,Crest Works UK,PL03,P300,2025-07-02,2025-07-25,44.0,1749859200000000000,EUR
45000001343,00001,45000001343_00001,M100298,50,116.03,100068,Harbor Dynamics Mexico,PL01,P100,2025-05-11,2025-05-26,50.0,1741824000000000000,INR
45000001343,00002,45000001343_00002,M100353,55,31.37,100068,Harbor Dynamics Mexico,PL04,P100,2025-05-11,,,1741824000000000000,INR
45000001343,00003,45000001343_00003,M100446,42,180.27,100068,Harbor Dynamics Mexico,PL01,P100,2025-05-04,2025-05-02,42.0,1741824000000000000,INR
45000001343,00004,45000001343_00004,M100476,39,76.03,100068,Harbor Dynamics Mexico,PL03,P100,2025-05-08,2025-05-09,39.0,1741824000000000000,INR
